class,order,family,genus,species,subspecies,common_name,female_maturity_d,litter_or_clutch_size_n,litters_or_clutches_per_y,adult_body_mass_g,maximum_longevity_y,egg_mass_g,incubation_d,fledging_age_d,longevity_y,adult_svl_cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reptilia,Squamata,Anguidae,Abronia,Abronia martindelcampoi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reptilia,Squamata,Anguidae,Abronia,Abronia matudai,NA,Matuda's Arboreal Alligator Lizard,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reptilia,Squamata,Anguidae,Abronia,Abronia meledona,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reptilia,Squamata,Anguidae,Abronia,Abronia mitchelli,NA,Mitchell's Arboreal Alligator Lizard,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reptilia,Squamata,Anguidae,Abronia,Abronia mixteca,NA,Mixtecan Arboreal Alligator Lizard,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reptilia,Squamata,Anguidae,Abronia,Abronia montecristoi,NA,MonteCristo Arboreal Alligator Lizard,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reptilia,Squamata,Anguidae,Abronia,Abronia oaxacae,NA,Oaxaca Arboreal Alligator Lizard,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reptilia,Squamata,Anguidae,Abronia,Abronia ochoterenai,NA,Northern Chiapas Arboreal Alligator Lizard,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reptilia,Squamata,Anguidae,Abronia,Abronia ornelasi,NA,Cerro Baul Alligator Lizard,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reptilia,Squamata,Anguidae,Abronia,Abronia ramirezi,NA,Ramirez's Alligator Lizard,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reptilia,Squamata,Anguidae,Abronia,Abronia reidi,NA,Reid's Arboreal Alligator Lizard,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reptilia,Squamata,Anguidae,Abronia,Abronia salvadorensis,NA,Salvador Arboreal Alligator Lizard,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reptilia,Squamata,Anguidae,Abronia,Abronia smithi,NA,Smith's Arboreal Alligator Lizard,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reptilia,Squamata,Anguidae,Abronia,Abronia taeniata,NA,Bromeliad Arboreal Alligator Lizard,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reptilia,Squamata,Anguidae,Anguis,Anguis cephallonica,NA,Peloponnese Slow Worm,1643.6,9,0.7,11.655,54,NA,NA,NA,54,17.9555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reptilia,Squamata,Anguidae,Anguis,Anguis colchica,NA,Slow Worm,1643.6,9,0.7,11.655,54,NA,NA,NA,54,17.9555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reptilia,Squamata,Anguidae,Anguis,Anguis fragilis,NA,Slow Worm,1643.6,9,0.7,11.655,54,NA,NA,NA,54,17.9555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reptilia,Squamata,Anguidae,Anguis,Anguis incomptus,NA,Plainneck Glass Lizard,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reptilia,Squamata,Anguidae,Barisia,Barisia herrerae,NA,NA,NA,5.9,1,19.58,NA,NA,NA,NA,NA,11.187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reptilia,Squamata,Anguidae,Barisia,Barisia imbricata,NA,Imbricate Alligator Lizard,NA,7.3,1,25.635,NA,NA,NA,NA,NA,11.0715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reptilia,Squamata,Anguidae,Barisia,Barisia levicollis,NA,Chihuahuan Alligator Lizard,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reptilia,Squamata,Anguidae,Barisia,Barisia rudicollis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reptilia,Squamata,Anguidae,Coloptychon,Coloptychon rhombifer,NA,Isthmian Alligator Lizard,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reptilia,Squamata,Anguidae,Dopasia,Dopasia buettikoferi,NA,Buettikofer's Glass Lizard,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reptilia,Squamata,Anguidae,Dopasia,Dopasia gracilis,NA,Burmese Glass Lizard, Asian Glass Lizard,NA,5.3,1,11.18,NA,NA,NA,NA,NA,19.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reptilia,Squamata,Anguidae,Dopasia,Dopasia hainanensis,NA,Hainan Glass Lizard,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reptilia,Squamata,Anguidae,Dopasia,Dopasia harti,NA,Hart's Glass Lizard,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reptilia,Squamata,Anguidae,Dopasia,Dopasia sokolovi,NA,Sokolov's Glass Lizard,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reptilia,Squamata,Anguidae,Dopasia,Dopasia wegneri,NA,Wegner's Glass Lizard,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reptilia,Squamata,Anguidae,Elgaria,Elgaria cedrosensis,NA,Cedros Island Alligator Lizard,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reptilia,Squamata,Anguidae,Elgaria,Elgaria coerulea,NA,NA,1156.72,4.6,1,25.1,2.3,NA,NA,NA,2.3,9.528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reptilia,Squamata,Anguidae,Elgaria,Elgaria kingii,NA,NA,NA,10.5,NA,10,12.3,NA,NA,NA,12.3,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reptilia,Squamata,Anguidae,Elgaria,Elgaria multicarinata,NA,Southern Alligator Lizard,NA,12,2,31.5,9.8,0.7,45.66,NA,9.8,11.093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reptilia,Squamata,Anguidae,Elgaria,Elgaria panamintina,NA,Panamint Alligator Lizard,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reptilia,Squamata,Anguidae,Elgaria,Elgaria paucicarinata,NA,San Lucan Alligator Lizard,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reptilia,Squamata,Anguidae,Elgaria,Elgaria velazquezi,NA,Central Peninsular Alligator Lizard,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reptilia,Squamata,Anguidae,Gerrhonotus,Gerrhonotus infernalis,NA,NA,NA,18,1,36,3.5,NA,33,NA,3.5,16.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reptilia,Squamata,Anguidae,Gerrhonotus,Gerrhonotus liocephalus,NA,Texas Alligator Lizard,NA,18,1,NA,NA,NA,33,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reptilia,Squamata,Anguidae,Gerrhonotus,Gerrhonotus lugoi,NA,Lugo's Alligator Lizard,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reptilia,Squamata,Anguidae,Gerrhonotus,Gerrhonotus ophiurus,NA,NA,NA,10,1,NA,NA,NA,33,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reptilia,Squamata,Anguidae,Gerrhonotus,Gerrhonotus parvus,NA,Pygmy Alligator Lizard,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reptilia,Squamata,Anguidae,Mesaspis,Mesaspis antauges,NA,Mount Orizaba Alligator Lizard,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reptilia,Squamata,Anguidae,Mesaspis,Mesaspis gadovii,NA,Gadow's Alligator Lizard,NA,7.3,1,12.73,NA,NA,NA,NA,NA,8.512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reptilia,Squamata,Anguidae,Mesaspis,Mesaspis juarezi,NA,Sierra Juarez Alligator Lizard,NA,3,1,9.59,NA,NA,NA,NA,NA,7.114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reptilia,Squamata,Anguidae,Mesaspis,Mesaspis monticola,NA,NA,NA,4.3,0.5,10.57,NA,NA,NA,NA,NA,7.563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reptilia,Squamata,Anguidae,Mesaspis,Mesaspis moreletii,NA,Morelet's Alligator Lizard,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reptilia,Squamata,Anguidae,Mesaspis,Mesaspis viridiflava,NA,Dwarf Alligator Lizard,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reptilia,Squamata,Anguidae,Ophisaurus,Ophisaurus attenuatus,NA,NA,NA,7.6,1,23.825,14.8,1.06,55,NA,14.8,23.0635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reptilia,Squamata,Anguidae,Ophisaurus,Ophisaurus ceroni,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reptilia,Squamata,Anguidae,Ophisaurus,Ophisaurus compressus,NA,Island Glass Lizard,NA,8.5,1,15.23,14.8,1.06,45,NA,14.8,22.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reptilia,Squamata,Anguidae,Ophisaurus,Ophisaurus koellikeri,NA,Koelliker's Glass Lizard,NA,NA,NA,NA,9.3,NA,NA,NA,9.3,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reptilia,Squamata,Anguidae,Ophisaurus,Ophisaurus mimicus,NA,Mimic Glass Lizard,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reptilia,Squamata,Anguidae,Ophisaurus,Ophisaurus ventralis,NA,Eastern Glass Lizard,NA,7.6,1,23.715,14.8,1.06,52.94,NA,14.8,26.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reptilia,Squamata,Anguidae,Pseudopus,Pseudopus apodus,NA,European Glass Lizard,730,8,1,450,54,NA,41,NA,17,40.8515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reptilia,Squamata,Aniliidae,Anilius,Anilius scytale,NA,Coral Cylinder Snakes,NA,11,NA,633,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reptilia,Squamata,Anniellidae,Anniella,Anniella alexanderae,NA,Temblor Legless Lizard,NA,1.6,0.7,4.34,NA,NA,NA,NA,NA,13.185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reptilia,Squamata,Anniellidae,Anniella,Anniella geronimensis,NA,Baja California Legless Lizard,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reptilia,Squamata,Anniellidae,Anniella,Anniella pulchra,NA,NA,NA,1.6,0.7,4.34,NA,NA,NA,NA,NA,13.185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reptilia,Squamata,Anomalepididae,Typhlophis,Typhlophis squamosus,NA,Trinidad Blind Snake,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reptilia,Squamata,Bipedidae,Bipes,Bipes biporus,NA,Five-toed Worm Lizard,1369.8,2.05,0.5,5.47,3.3,NA,NA,NA,3.3,19.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reptilia,Squamata,Bipedidae,Bipes,Bipes canaliculatus,NA,Four-toed Worm Lizard,NA,2.8,0.5,8.65,NA,NA,NA,NA,NA,20.365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reptilia,Squamata,Bipedidae,Bipes,Bipes tridactylus,NA,Three-toed Worm Lizard,NA,2.2,1,3.755,NA,NA,NA,NA,NA,13.4065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reptilia,Squamata,Blanidae,Blanus,Blanus cinereus,NA,Mediterranean Worm Lizard,NA,1,NA,6,16,NA,NA,NA,8.35,17.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reptilia,Squamata,Blanidae,Blanus,Blanus mettetali,NA,NA,NA,1,0.75,4.625,16,NA,NA,NA,8.35,16.044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reptilia,Squamata,Blanidae,Blanus,Blanus strauchi,NA,Turkish Worm Lizard,NA,1.5,NA,6,NA,NA,NA,NA,NA,15.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reptilia,Squamata,Boidae,Acrantophis,Acrantophis dumerili,NA,Dumeril's boa,NA,5,NA,NA,28.4,NA,NA,NA,26,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reptilia,Squamata,Boidae,Acrantophis,Acrantophis madagascariensis,NA,Madagascar ground boa,NA,4.5,NA,NA,28.4,NA,NA,NA,23.9,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reptilia,Squamata,Boidae,Boa,Boa constrictor,NA,Boa Constrictor (color morphs: albino, Anery, Blood, Camel, Coral Albino, Leopard, Prodigy, Squaretail, Arabesque, Salmon, jaguar, Jungle, Marron, Motley, Onyx, Roswell, Fire, Inca, IMG, Pink, Avalanche, Blizzard, Ghost, Hytec, Moonglow, Paradigm, Pewter, Paradigm, Snow, Sunglow, Sunset,,1095,25,0.5,10592,40.4,NA,NA,NA,125,NA,30,175
Reptilia,Squamata,Boidae,Calabaria,Calabaria reinhardtii,NA,Calabar Ground Python, African Burrowing Python,NA,3,NA,NA,NA,NA,37.5,NA,0.5,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reptilia,Squamata,Boidae,Candoia,Candoia aspera,NA,New Guinea ground boa, New Guinea Viper Boa,NA,NA,NA,384,NA,NA,NA,NA,7.9,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reptilia,Squamata,Boidae,Candoia,Candoia bibroni,NA,Pacific Boa; bibroni: Fiji Island Boa; australis: Solomon Island Tree Boa,NA,17.5,NA,NA,16.9,NA,NA,NA,16.9,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reptilia,Squamata,Boidae,Candoia,Candoia carinata,NA,Pacific boa; carinata: New Guinea Tree Boa, Schneider's Bevelnosed Boa; tepedeleni: Tepedelen's Bevelnosed Boa,NA,6,NA,384,NA,NA,NA,NA,16.6,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reptilia,Squamata,Boidae,Candoia,Candoia paulsoni,NA,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reptilia,Squamata,Boidae,Charina,Charina bottae,NA,bottae: Northern Rubber Boa,NA,5,NA,219,26.5,NA,NA,NA,11.4,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reptilia,Squamata,Boidae,Charina,Charina umbratica,NA,Southern Rubber Boa,NA,5,NA,219,26.5,NA,NA,NA,11.4,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reptilia,Squamata,Boidae,Chilabothrus,Chilabothrus angulifer,NA,Cuban Boa,NA,4,NA,NA,22.6,NA,NA,NA,14.3,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reptilia,Squamata,Boidae,Chilabothrus,Chilabothrus chrysogaster,NA,Turk's Island Boa,NA,13.5,NA,1306,31,NA,NA,NA,15.55,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reptilia,Squamata,Boidae,Chilabothrus,Chilabothrus exsul,NA,Abaco Island Boa,NA,NA,NA,NA,21.7,NA,NA,NA,21.7,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reptilia,Squamata,Boidae,Chilabothrus,Chilabothrus fordi,NA,Ford's Boa,NA,2,NA,NA,24.4,NA,NA,NA,19.15,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reptilia,Squamata,Boidae,Chilabothrus,Chilabothrus inornatus,NA,Puerto Rican Boa,NA,NA,NA,NA,23.9,NA,NA,NA,14.4,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reptilia,Squamata,Boidae,Chilabothrus,Chilabothrus striatus,NA,Haitian Boa,NA,29,NA,NA,22.1,NA,NA,NA,22.1,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reptilia,Squamata,Boidae,Chilabothrus,Chilabothrus strigilatus,NA,Haitian Boa,NA,29,NA,NA,22.1,NA,NA,NA,22.1,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reptilia,Squamata,Boidae,Chilabothrus,Chilabothrus subflavus,NA,Jamaican Yellow Boa,NA,21,NA,NA,24.3,NA,NA,NA,17.05,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reptilia,Squamata,Boidae,Corallus,Corallus annulatus,NA,Ringed Tree Boa,NA,10.5,NA,NA,15.3,NA,NA,NA,13.8,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reptilia,Squamata,Boidae,Corallus,Corallus blombergi,NA,Blomber's Tree Boa,NA,10.5,NA,NA,15.3,NA,NA,NA,13.8,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reptilia,Squamata,Boidae,Corallus,Corallus caninus,NA,Emerald Tree Boa,NA,8.5,NA,NA,18.6,NA,NA,NA,17,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reptilia,Squamata,Boidae,Corallus,Corallus cookii,NA,NA,NA,13.5,NA,1906,15.4,NA,NA,NA,13.65,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reptilia,Squamata,Boidae,Corallus,Corallus hortulanus,NA,Garden Tree Boa,NA,13.5,NA,1906,15.4,NA,NA,NA,15,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reptilia,Squamata,Boidae,Corallus,Corallus ruschenbergerii,NA,Ruschenberger Tree Boa, False Manapare, Dormilona,NA,22.5,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reptilia,Squamata,Boidae,Epicrates,Epicrates alvarezi,NA,Argentinian Rainbow Boa,NA,13,NA,1306,31,NA,NA,NA,16.9,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reptilia,Squamata,Boidae,Epicrates,Epicrates assisi,NA,NA,NA,13,NA,1306,31,NA,NA,NA,16.9,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reptilia,Squamata,Boidae,Epicrates,Epicrates cenchria,NA,Rainbow Boa,NA,13,NA,1306,31,NA,NA,NA,16.9,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reptilia,Squamata,Boidae,Epicrates,Epicrates crassus,NA,NA,NA,13,NA,1306,31,NA,NA,NA,16.9,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reptilia,Squamata,Boidae,Epicrates,Epicrates maurus,NA,Brown Rainbow Boa,NA,13,NA,1306,31,NA,NA,NA,16.9,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reptilia,Squamata,Boidae,Eryx,Eryx colubrinus,NA,Sand Boa,NA,12,NA,NA,20.7,NA,NA,NA,10.4,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reptilia,Squamata,Boidae,Eryx,Eryx conicus,NA,Rough-tailed Sand Boa, Common Sand Boa,NA,NA,NA,NA,NA,NA,NA,NA,21.3,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reptilia,Squamata,Boidae,Eryx,Eryx elegans,NA,Central Asia Sand Boa,NA,13,NA,196,24.7,NA,NA,NA,18.3,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reptilia,Squamata,Boidae,Eryx,Eryx jaculus,NA,Javelin Sand Boa,NA,13,NA,196,24.7,NA,NA,NA,18.3,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reptilia,Squamata,Boidae,Eryx,Eryx johnii,NA,Brown Sand Boa, Indian Sand Boa, Red Sand Boa,NA,7,NA,NA,NA,NA,NA,NA,19.5,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reptilia,Squamata,Boidae,Eryx,Eryx miliaris,NA,Dwarf Sand Boa, Desert Sand Boa, Tartar Sand Boa,NA,13,NA,NA,NA,NA,NA,NA,18.3,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reptilia,Squamata,Boidae,Eryx,Eryx muelleri,NA,Mueller's sand boa,NA,NA,NA,NA,2.5,NA,NA,NA,2.5,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reptilia,Squamata,Boidae,Eryx,Eryx tataricus,NA,Tartar Sand Boa,NA,13,NA,196,24.7,NA,NA,NA,18.3,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reptilia,Squamata,Boidae,Eunectes,Eunectes deschauenseei,NA,Dark-spotted Anaconda,NA,NA,NA,NA,23.2,NA,NA,NA,15.75,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reptilia,Squamata,Boidae,Eunectes,Eunectes murinus,NA,Anaconda, Green Anaconda,912.5,34.7,0.57,97500,NA,NA,180,NA,27.95,318.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reptilia,Squamata,Boidae,Eunectes,Eunectes notaeus,NA,Yellow Anaconda,NA,30,NA,NA,23.6,NA,NA,NA,13.5,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reptilia,Squamata,Boidae,Exiliboa,Exiliboa placata,NA,Oaxacan Dwarf Boa,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reptilia,Squamata,Boidae,Lichanura,Lichanura trivirgata,NA,NA,NA,7,NA,481,31,NA,130,NA,18.6,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reptilia,Squamata,Boidae,Sanzinia,Sanzinia madagascariensis,NA,Madagascar ground boa, Madagascar Tree Boa,NA,9.5,NA,NA,NA,NA,NA,NA,11.5,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reptilia,Squamata,Boidae,Ungaliophis,Ungaliophis continentalis,NA,Isthmian Dwarf Boa,NA,6,NA,NA,17.7,NA,NA,NA,17.7,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reptilia,Squamata,Boidae,Ungaliophis,Ungaliophis panamensis,NA,Panamanian Dwarf Boa,NA,NA,NA,NA,14.2,NA,NA,NA,14.2,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reptilia,Squamata,Bolyeridae,Casarea,Casarea dussumieri,NA,Round Island Ground Boas,NA,7,NA,NA,17.8,NA,NA,NA,17.8,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reptilia,Squamata,Carphodactylidae,Carphodactylus,Carphodactylus laevis,NA,Chameleon Gecko,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reptilia,Squamata,Carphodactylidae,Nephrurus,Nephrurus amyae,NA,Centralian Rough Knob-tail gecko,NA,2,NA,NA,NA,NA,98.5,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reptilia,Squamata,Carphodactylidae,Nephrurus,Nephrurus asper,NA,Rough Knob-tail, Spiny Knob-tailed Gecko,NA,2,NA,NA,NA,NA,94,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reptilia,Squamata,Carphodactylidae,Nephrurus,Nephrurus deleani,NA,Pernatty Knob-tail,NA,2,NA,NA,NA,NA,55.5,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reptilia,Squamata,Carphodactylidae,Nephrurus,Nephrurus laevissimus,NA,Smooth Knob-tail,NA,2,NA,7.3,NA,NA,61,NA,NA,7.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reptilia,Squamata,Carphodactylidae,Nephrurus,Nephrurus levis,NA,Three-lined Knob-tail, Smooth Knob-tailed Gecko, Common Knob-tailed Gecko,NA,2,NA,NA,NA,NA,63.5,NA,NA,8.455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reptilia,Squamata,Carphodactylidae,Nephrurus,Nephrurus sheai,NA,Kimberley Rough Knob-tail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reptilia,Squamata,Carphodactylidae,Nephrurus,Nephrurus stellatus,NA,Stellate Knob-tail, Southern Knob-tailed Gecko,NA,NA,NA,13.1,NA,NA,NA,NA,NA,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reptilia,Squamata,Carphodactylidae,Nephrurus,Nephrurus vertebralis,NA,Midline Knob-tail,NA,2,NA,8.4,NA,NA,65,NA,NA,8.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reptilia,Squamata,Carphodactylidae,Nephrurus,Nephrurus wheeleri,NA,Banded Knob-tail,NA,2,NA,NA,NA,NA,66.5,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
